"trial","subject","R","offer_A","RT","offer_B","is_choice_A","choice","subject_original_id"
1,2,"r1",3,1.096,5,1,3,"698c6d3d083ae26c88d529bb"
2,2,"r1",4,2.755,5,1,4,"698c6d3d083ae26c88d529bb"
3,2,"r2",6,1.478,5,0,5,"698c6d3d083ae26c88d529bb"
4,2,"r1",3,1.826,5,1,3,"698c6d3d083ae26c88d529bb"
5,2,"r2",6,3.09,5,0,5,"698c6d3d083ae26c88d529bb"
6,2,"r2",8,3.391,5,0,5,"698c6d3d083ae26c88d529bb"
7,2,"r1",2,2.418,5,1,2,"698c6d3d083ae26c88d529bb"
8,2,"r2",7,2.957,5,0,5,"698c6d3d083ae26c88d529bb"
9,2,"r2",8,3.627,5,0,5,"698c6d3d083ae26c88d529bb"
10,2,"r2",7,2.381,5,0,5,"698c6d3d083ae26c88d529bb"
11,2,"r2",8,2.762,5,0,5,"698c6d3d083ae26c88d529bb"
12,2,"r1",2,3.479,5,1,2,"698c6d3d083ae26c88d529bb"
13,2,"r1",3,3.207,5,1,3,"698c6d3d083ae26c88d529bb"
14,2,"r1",6,3.428,5,1,6,"698c6d3d083ae26c88d529bb"
15,2,"r2",7,3.572,5,0,5,"698c6d3d083ae26c88d529bb"
16,2,"r1",6,2.954,5,1,6,"698c6d3d083ae26c88d529bb"
17,2,"r1",3,3.229,5,1,3,"698c6d3d083ae26c88d529bb"
18,2,"r2",6,2.932,5,0,5,"698c6d3d083ae26c88d529bb"
19,2,"r2",6,3.091,5,0,5,"698c6d3d083ae26c88d529bb"
20,2,"r2",8,0.939,5,0,5,"698c6d3d083ae26c88d529bb"
21,2,"r2",3,1.784,5,0,5,"698c6d3d083ae26c88d529bb"
22,2,"r2",6,2.297,5,0,5,"698c6d3d083ae26c88d529bb"
23,2,"r1",7,1.65,5,1,7,"698c6d3d083ae26c88d529bb"
24,2,"r2",2,1.74,5,0,5,"698c6d3d083ae26c88d529bb"
25,2,"r2",7,1.742,5,0,5,"698c6d3d083ae26c88d529bb"
26,2,"r2",7,1.51,5,0,5,"698c6d3d083ae26c88d529bb"
27,2,"r2",6,1.685,5,0,5,"698c6d3d083ae26c88d529bb"
28,2,"r1",3,1.435,5,1,3,"698c6d3d083ae26c88d529bb"
29,2,"r1",2,1.341,5,1,2,"698c6d3d083ae26c88d529bb"
30,2,"r1",4,1.255,5,1,4,"698c6d3d083ae26c88d529bb"
31,2,"r1",3,1.295,5,1,3,"698c6d3d083ae26c88d529bb"
32,2,"r1",8,1.524,5,1,8,"698c6d3d083ae26c88d529bb"
33,2,"r1",4,1.503,5,1,4,"698c6d3d083ae26c88d529bb"
34,2,"r2",8,1.196,5,0,5,"698c6d3d083ae26c88d529bb"
35,2,"r1",4,2.391,5,1,4,"698c6d3d083ae26c88d529bb"
36,2,"r1",2,1.087,5,1,2,"698c6d3d083ae26c88d529bb"
37,2,"r2",7,1.058,5,0,5,"698c6d3d083ae26c88d529bb"
38,2,"r2",7,1.2,5,0,5,"698c6d3d083ae26c88d529bb"
39,2,"r2",3,1.184,5,0,5,"698c6d3d083ae26c88d529bb"
40,2,"r1",4,1.722,5,1,4,"698c6d3d083ae26c88d529bb"
41,2,"r2",6,1.347,5,0,5,"698c6d3d083ae26c88d529bb"
42,2,"r2",3,1.32,5,0,5,"698c6d3d083ae26c88d529bb"
43,2,"r2",8,1.134,5,0,5,"698c6d3d083ae26c88d529bb"
44,2,"r2",6,1.61,5,0,5,"698c6d3d083ae26c88d529bb"
45,2,"r1",3,1.594,5,1,3,"698c6d3d083ae26c88d529bb"
46,2,"r2",8,1.238,5,0,5,"698c6d3d083ae26c88d529bb"
47,2,"r2",4,2.368,5,0,5,"698c6d3d083ae26c88d529bb"
48,2,"r1",6,2.418,5,1,6,"698c6d3d083ae26c88d529bb"
49,2,"r1",7,1.737,5,1,7,"698c6d3d083ae26c88d529bb"
50,2,"r1",2,1.149,5,1,2,"698c6d3d083ae26c88d529bb"
51,2,"r1",4,1.151,5,1,4,"698c6d3d083ae26c88d529bb"
52,2,"r1",8,2.301,5,1,8,"698c6d3d083ae26c88d529bb"
53,2,"r1",2,1.073,5,1,2,"698c6d3d083ae26c88d529bb"
54,2,"r1",4,1.454,5,1,4,"698c6d3d083ae26c88d529bb"
55,2,"r2",8,1.31,5,0,5,"698c6d3d083ae26c88d529bb"
56,2,"r1",2,1.125,5,1,2,"698c6d3d083ae26c88d529bb"
57,2,"r1",6,1.047,5,1,6,"698c6d3d083ae26c88d529bb"
58,2,"r1",4,1.578,5,1,4,"698c6d3d083ae26c88d529bb"
59,2,"r2",8,1.017,5,0,5,"698c6d3d083ae26c88d529bb"
60,2,"r2",6,1.696,5,0,5,"698c6d3d083ae26c88d529bb"
61,2,"r1",3,1.221,5,1,3,"698c6d3d083ae26c88d529bb"
62,2,"r1",2,1.174,5,1,2,"698c6d3d083ae26c88d529bb"
63,2,"r2",4,1.402,5,0,5,"698c6d3d083ae26c88d529bb"
64,2,"r2",6,2.258,5,0,5,"698c6d3d083ae26c88d529bb"
65,2,"r1",7,1.274,5,1,7,"698c6d3d083ae26c88d529bb"
66,2,"r2",7,1.546,5,0,5,"698c6d3d083ae26c88d529bb"
67,2,"r1",8,2.948,5,1,8,"698c6d3d083ae26c88d529bb"
68,2,"r1",3,1.995,5,1,3,"698c6d3d083ae26c88d529bb"
69,2,"r2",7,1.889,5,0,5,"698c6d3d083ae26c88d529bb"
70,2,"r2",4,3.793,5,0,5,"698c6d3d083ae26c88d529bb"
71,2,"r2",8,0.736,5,0,5,"698c6d3d083ae26c88d529bb"
72,2,"r1",7,2.587,5,1,7,"698c6d3d083ae26c88d529bb"
73,2,"r1",2,1.121,5,1,2,"698c6d3d083ae26c88d529bb"
74,2,"r2",6,1.52,5,0,5,"698c6d3d083ae26c88d529bb"
75,2,"r1",2,1.057,5,1,2,"698c6d3d083ae26c88d529bb"
76,2,"r2",6,1.786,5,0,5,"698c6d3d083ae26c88d529bb"
77,2,"r1",3,0.836,5,1,3,"698c6d3d083ae26c88d529bb"
78,2,"r2",4,1.212,5,0,5,"698c6d3d083ae26c88d529bb"
79,2,"r1",4,1.143,5,1,4,"698c6d3d083ae26c88d529bb"
80,2,"r2",8,0.93,5,0,5,"698c6d3d083ae26c88d529bb"
81,2,"r2",7,0.825,5,0,5,"698c6d3d083ae26c88d529bb"
82,2,"r1",2,0.843,5,1,2,"698c6d3d083ae26c88d529bb"
83,2,"r1",7,1.461,5,1,7,"698c6d3d083ae26c88d529bb"
84,2,"r1",3,0.78,5,1,3,"698c6d3d083ae26c88d529bb"
85,2,"r2",8,3.255,5,0,5,"698c6d3d083ae26c88d529bb"
86,2,"r1",3,2.334,5,1,3,"698c6d3d083ae26c88d529bb"
87,2,"r1",3,1.074,5,1,3,"698c6d3d083ae26c88d529bb"
88,2,"r1",4,0.999,5,1,4,"698c6d3d083ae26c88d529bb"
89,2,"r1",3,0.722,5,1,3,"698c6d3d083ae26c88d529bb"
90,2,"r2",8,0.93,5,0,5,"698c6d3d083ae26c88d529bb"
91,2,"r1",2,1.488,5,1,2,"698c6d3d083ae26c88d529bb"
92,2,"r2",4,0.833,5,0,5,"698c6d3d083ae26c88d529bb"
93,2,"r2",7,2.516,5,0,5,"698c6d3d083ae26c88d529bb"
94,2,"r1",4,1.836,5,1,4,"698c6d3d083ae26c88d529bb"
95,2,"r1",6,1.08,5,1,6,"698c6d3d083ae26c88d529bb"
96,2,"r1",3,1.549,5,1,3,"698c6d3d083ae26c88d529bb"
97,2,"r2",6,1.808,5,0,5,"698c6d3d083ae26c88d529bb"
98,2,"r1",7,3.439,5,1,7,"698c6d3d083ae26c88d529bb"
99,2,"r1",2,2.401,5,1,2,"698c6d3d083ae26c88d529bb"
100,2,"r2",7,1.926,5,0,5,"698c6d3d083ae26c88d529bb"
101,2,"r1",2,1.44,5,1,2,"698c6d3d083ae26c88d529bb"
102,2,"r2",8,1.572,5,0,5,"698c6d3d083ae26c88d529bb"
103,2,"r2",6,2.63,5,0,5,"698c6d3d083ae26c88d529bb"
104,2,"r2",7,1.648,5,0,5,"698c6d3d083ae26c88d529bb"
105,2,"r2",4,1.707,5,0,5,"698c6d3d083ae26c88d529bb"
106,2,"r1",2,1.901,5,1,2,"698c6d3d083ae26c88d529bb"
107,2,"r1",6,1.496,5,1,6,"698c6d3d083ae26c88d529bb"
108,2,"r1",3,0.972,5,1,3,"698c6d3d083ae26c88d529bb"
109,2,"r2",7,1.062,5,0,5,"698c6d3d083ae26c88d529bb"
110,2,"r2",3,0.637,5,0,5,"698c6d3d083ae26c88d529bb"
111,2,"r2",6,1.199,5,0,5,"698c6d3d083ae26c88d529bb"
112,2,"r1",4,1.074,5,1,4,"698c6d3d083ae26c88d529bb"
113,2,"r1",3,1.159,5,1,3,"698c6d3d083ae26c88d529bb"
114,2,"r1",7,1.572,5,1,7,"698c6d3d083ae26c88d529bb"
115,2,"r1",6,1.266,5,1,6,"698c6d3d083ae26c88d529bb"
116,2,"r1",2,1.093,5,1,2,"698c6d3d083ae26c88d529bb"
117,2,"r2",8,0.657,5,0,5,"698c6d3d083ae26c88d529bb"
118,2,"r2",8,1.161,5,0,5,"698c6d3d083ae26c88d529bb"
119,2,"r1",2,0.853,5,1,2,"698c6d3d083ae26c88d529bb"
120,2,"r2",4,1.107,5,0,5,"698c6d3d083ae26c88d529bb"
121,4,"r2",8,3.041,5,0,5,"69b1aee32d960121fc72d41e"
122,4,"r2",3,2.931,5,0,5,"69b1aee32d960121fc72d41e"
123,4,"r2",7,2.905,5,0,5,"69b1aee32d960121fc72d41e"
124,4,"r1",3,2.882,5,1,3,"69b1aee32d960121fc72d41e"
125,4,"r2",6,3.048,5,0,5,"69b1aee32d960121fc72d41e"
126,4,"r2",7,2.955,5,0,5,"69b1aee32d960121fc72d41e"
127,4,"r1",6,2.656,5,1,6,"69b1aee32d960121fc72d41e"
128,4,"r2",7,3.039,5,0,5,"69b1aee32d960121fc72d41e"
129,4,"r2",8,2.372,5,0,5,"69b1aee32d960121fc72d41e"
130,4,"r2",3,4.242,5,0,5,"69b1aee32d960121fc72d41e"
131,4,"r2",4,1.967,5,0,5,"69b1aee32d960121fc72d41e"
132,4,"r1",2,2.635,5,1,2,"69b1aee32d960121fc72d41e"
133,4,"r2",8,2.594,5,0,5,"69b1aee32d960121fc72d41e"
134,4,"r1",2,3.705,5,1,2,"69b1aee32d960121fc72d41e"
135,4,"r2",4,4.473,5,0,5,"69b1aee32d960121fc72d41e"
136,4,"r2",6,3.582,5,0,5,"69b1aee32d960121fc72d41e"
137,4,"r2",4,2.316,5,0,5,"69b1aee32d960121fc72d41e"
138,4,"r2",2,2.516,5,0,5,"69b1aee32d960121fc72d41e"
139,4,"r2",8,1.771,5,0,5,"69b1aee32d960121fc72d41e"
140,4,"r1",2,2.623,5,1,2,"69b1aee32d960121fc72d41e"
141,4,"r2",3,3.143,5,0,5,"69b1aee32d960121fc72d41e"
142,4,"r2",4,4.034,5,0,5,"69b1aee32d960121fc72d41e"
143,4,"r2",3,1.771,5,0,5,"69b1aee32d960121fc72d41e"
144,4,"r2",6,2.86,5,0,5,"69b1aee32d960121fc72d41e"
145,4,"r2",8,3.479,5,0,5,"69b1aee32d960121fc72d41e"
146,4,"r2",8,2.101,5,0,5,"69b1aee32d960121fc72d41e"
147,4,"r1",6,3.962,5,1,6,"69b1aee32d960121fc72d41e"
148,4,"r2",7,2.656,5,0,5,"69b1aee32d960121fc72d41e"
149,4,"r2",4,3.226,5,0,5,"69b1aee32d960121fc72d41e"
150,4,"r1",4,3.324,5,1,4,"69b1aee32d960121fc72d41e"
151,4,"r2",7,4.186,5,0,5,"69b1aee32d960121fc72d41e"
152,4,"r1",2,5.036,5,1,2,"69b1aee32d960121fc72d41e"
153,4,"r1",2,1.902,5,1,2,"69b1aee32d960121fc72d41e"
154,4,"r1",6,4.245,5,1,6,"69b1aee32d960121fc72d41e"
155,4,"r2",7,4.1,5,0,5,"69b1aee32d960121fc72d41e"
156,4,"r1",3,2.989,5,1,3,"69b1aee32d960121fc72d41e"
157,4,"r1",4,5.043,5,1,4,"69b1aee32d960121fc72d41e"
158,4,"r2",3,3.742,5,0,5,"69b1aee32d960121fc72d41e"
159,4,"r2",8,1.719,5,0,5,"69b1aee32d960121fc72d41e"
160,4,"r2",8,3.101,5,0,5,"69b1aee32d960121fc72d41e"
161,4,"r2",7,2.047,5,0,5,"69b1aee32d960121fc72d41e"
162,4,"r2",6,1.558,5,0,5,"69b1aee32d960121fc72d41e"
163,4,"r2",7,2.554,5,0,5,"69b1aee32d960121fc72d41e"
164,4,"r1",3,2.354,5,1,3,"69b1aee32d960121fc72d41e"
165,4,"r1",2,2.868,5,1,2,"69b1aee32d960121fc72d41e"
166,4,"r2",7,2.218,5,0,5,"69b1aee32d960121fc72d41e"
167,4,"r2",6,2.664,5,0,5,"69b1aee32d960121fc72d41e"
168,4,"r2",3,2.817,5,0,5,"69b1aee32d960121fc72d41e"
169,4,"r2",6,1.754,5,0,5,"69b1aee32d960121fc72d41e"
170,4,"r2",8,1.732,5,0,5,"69b1aee32d960121fc72d41e"
171,4,"r1",4,3.877,5,1,4,"69b1aee32d960121fc72d41e"
172,4,"r1",2,2.472,5,1,2,"69b1aee32d960121fc72d41e"
173,4,"r1",4,0.945,5,1,4,"69b1aee32d960121fc72d41e"
174,4,"r2",8,2.119,5,0,5,"69b1aee32d960121fc72d41e"
175,4,"r2",6,1.088,5,0,5,"69b1aee32d960121fc72d41e"
176,4,"r2",7,4.306,5,0,5,"69b1aee32d960121fc72d41e"
177,4,"r2",3,3.151,5,0,5,"69b1aee32d960121fc72d41e"
178,4,"r2",4,2.165,5,0,5,"69b1aee32d960121fc72d41e"
179,4,"r2",7,0.9,5,0,5,"69b1aee32d960121fc72d41e"
180,4,"r1",4,2.822,5,1,4,"69b1aee32d960121fc72d41e"
181,4,"r1",2,1.818,5,1,2,"69b1aee32d960121fc72d41e"
182,4,"r1",2,2.543,5,1,2,"69b1aee32d960121fc72d41e"
183,4,"r2",3,2.388,5,0,5,"69b1aee32d960121fc72d41e"
184,4,"r2",6,3.47,5,0,5,"69b1aee32d960121fc72d41e"
185,4,"r1",4,1.71,5,1,4,"69b1aee32d960121fc72d41e"
186,4,"r2",7,2.828,5,0,5,"69b1aee32d960121fc72d41e"
187,4,"r1",8,3.887,5,1,8,"69b1aee32d960121fc72d41e"
188,4,"r1",3,4.272,5,1,3,"69b1aee32d960121fc72d41e"
189,4,"r1",6,5.677,5,1,6,"69b1aee32d960121fc72d41e"
190,4,"r2",8,4.805,5,0,5,"69b1aee32d960121fc72d41e"
191,4,"r1",2,3.318,5,1,2,"69b1aee32d960121fc72d41e"
192,4,"r2",8,1.425,5,0,5,"69b1aee32d960121fc72d41e"
193,4,"r1",3,2.027,5,1,3,"69b1aee32d960121fc72d41e"
194,4,"r2",4,3.088,5,0,5,"69b1aee32d960121fc72d41e"
195,4,"r2",6,1.932,5,0,5,"69b1aee32d960121fc72d41e"
196,4,"r2",8,1.568,5,0,5,"69b1aee32d960121fc72d41e"
197,4,"r1",2,1.697,5,1,2,"69b1aee32d960121fc72d41e"
198,4,"r1",6,3.773,5,1,6,"69b1aee32d960121fc72d41e"
199,4,"r1",7,4.019,5,1,7,"69b1aee32d960121fc72d41e"
200,4,"r2",7,2.348,5,0,5,"69b1aee32d960121fc72d41e"
201,4,"r2",3,1.868,5,0,5,"69b1aee32d960121fc72d41e"
202,4,"r2",2,2.392,5,0,5,"69b1aee32d960121fc72d41e"
203,4,"r2",4,1.803,5,0,5,"69b1aee32d960121fc72d41e"
204,4,"r2",4,0.97,5,0,5,"69b1aee32d960121fc72d41e"
205,4,"r2",6,2.986,5,0,5,"69b1aee32d960121fc72d41e"
206,4,"r2",7,1.942,5,0,5,"69b1aee32d960121fc72d41e"
207,4,"r2",6,0.772,5,0,5,"69b1aee32d960121fc72d41e"
208,4,"r2",2,0.986,5,0,5,"69b1aee32d960121fc72d41e"
209,4,"r1",3,2.118,5,1,3,"69b1aee32d960121fc72d41e"
210,4,"r2",7,2.91,5,0,5,"69b1aee32d960121fc72d41e"
211,4,"r2",7,3.195,5,0,5,"69b1aee32d960121fc72d41e"
212,4,"r1",4,4.578,5,1,4,"69b1aee32d960121fc72d41e"
213,4,"r2",3,3.298,5,0,5,"69b1aee32d960121fc72d41e"
214,4,"r1",3,1.832,5,1,3,"69b1aee32d960121fc72d41e"
215,4,"r2",8,3.669,5,0,5,"69b1aee32d960121fc72d41e"
216,4,"r2",8,3.075,5,0,5,"69b1aee32d960121fc72d41e"
217,4,"r2",7,2.329,5,0,5,"69b1aee32d960121fc72d41e"
218,4,"r2",2,5.346,5,0,5,"69b1aee32d960121fc72d41e"
219,4,"r1",2,3.922,5,1,2,"69b1aee32d960121fc72d41e"
220,4,"r2",8,3.295,5,0,5,"69b1aee32d960121fc72d41e"
221,4,"r2",4,5.834,5,0,5,"69b1aee32d960121fc72d41e"
222,4,"r1",6,2.582,5,1,6,"69b1aee32d960121fc72d41e"
223,4,"r2",4,6.534,5,0,5,"69b1aee32d960121fc72d41e"
224,4,"r2",4,3.307,5,0,5,"69b1aee32d960121fc72d41e"
225,4,"r2",8,3.643,5,0,5,"69b1aee32d960121fc72d41e"
226,4,"r1",4,4.271,5,1,4,"69b1aee32d960121fc72d41e"
227,4,"r1",3,4.929,5,1,3,"69b1aee32d960121fc72d41e"
228,4,"r2",6,2.177,5,0,5,"69b1aee32d960121fc72d41e"
229,4,"r1",7,2.646,5,1,7,"69b1aee32d960121fc72d41e"
230,4,"r2",6,3.588,5,0,5,"69b1aee32d960121fc72d41e"
231,4,"r1",2,5.536,5,1,2,"69b1aee32d960121fc72d41e"
232,4,"r1",3,4.995,5,1,3,"69b1aee32d960121fc72d41e"
233,4,"r2",7,2.273,5,0,5,"69b1aee32d960121fc72d41e"
234,4,"r1",2,2.709,5,1,2,"69b1aee32d960121fc72d41e"
235,4,"r1",4,3.367,5,1,4,"69b1aee32d960121fc72d41e"
236,4,"r2",6,4.569,5,0,5,"69b1aee32d960121fc72d41e"
237,4,"r2",7,3.699,5,0,5,"69b1aee32d960121fc72d41e"
238,4,"r2",3,4.935,5,0,5,"69b1aee32d960121fc72d41e"
239,4,"r2",8,1.76,5,0,5,"69b1aee32d960121fc72d41e"
240,4,"r2",2,2.454,5,0,5,"69b1aee32d960121fc72d41e"
241,4,"r2",7,1.304,5,0,5,"69b1aee32d960121fc72d41e"
242,4,"r2",3,4.407,5,0,5,"69b1aee32d960121fc72d41e"
243,4,"r1",2,2.547,5,1,2,"69b1aee32d960121fc72d41e"
244,4,"r1",3,1.288,5,1,3,"69b1aee32d960121fc72d41e"
245,4,"r1",8,1.265,5,1,8,"69b1aee32d960121fc72d41e"
246,4,"r1",4,1.682,5,1,4,"69b1aee32d960121fc72d41e"
247,4,"r1",2,1.377,5,1,2,"69b1aee32d960121fc72d41e"
248,4,"r2",8,1.93,5,0,5,"69b1aee32d960121fc72d41e"
249,4,"r1",2,1.911,5,1,2,"69b1aee32d960121fc72d41e"
250,4,"r1",6,3.747,5,1,6,"69b1aee32d960121fc72d41e"
251,4,"r2",7,2.331,5,0,5,"69b1aee32d960121fc72d41e"
252,4,"r1",7,2.54,5,1,7,"69b1aee32d960121fc72d41e"
253,4,"r2",6,1.85,5,0,5,"69b1aee32d960121fc72d41e"
254,4,"r1",3,1.521,5,1,3,"69b1aee32d960121fc72d41e"
255,4,"r2",6,1.52,5,0,5,"69b1aee32d960121fc72d41e"
256,4,"r2",4,4.434,5,0,5,"69b1aee32d960121fc72d41e"
257,4,"r2",4,3.172,5,0,5,"69b1aee32d960121fc72d41e"
258,9,"r1",4,2.293,5,1,4,"69d2b8672541083658fc0f45"
259,9,"r2",8,1.392,5,0,5,"69d2b8672541083658fc0f45"
260,9,"r2",6,1.719,5,0,5,"69d2b8672541083658fc0f45"
261,9,"r1",2,2.202,5,1,2,"69d2b8672541083658fc0f45"
262,9,"r2",8,2.774,5,0,5,"69d2b8672541083658fc0f45"
263,9,"r2",3,1.811,5,0,5,"69d2b8672541083658fc0f45"
264,9,"r1",4,1.82,5,1,4,"69d2b8672541083658fc0f45"
265,9,"r1",4,0.934,5,1,4,"69d2b8672541083658fc0f45"
266,9,"r2",7,2.361,5,0,5,"69d2b8672541083658fc0f45"
267,9,"r1",2,1.231,5,1,2,"69d2b8672541083658fc0f45"
268,9,"r1",2,1.736,5,1,2,"69d2b8672541083658fc0f45"
269,9,"r1",6,1.975,5,1,6,"69d2b8672541083658fc0f45"
270,9,"r2",6,2.121,5,0,5,"69d2b8672541083658fc0f45"
271,9,"r1",3,0.827,5,1,3,"69d2b8672541083658fc0f45"
272,9,"r2",7,2.923,5,0,5,"69d2b8672541083658fc0f45"
273,9,"r2",8,1.645,5,0,5,"69d2b8672541083658fc0f45"
274,9,"r2",7,1.745,5,0,5,"69d2b8672541083658fc0f45"
275,9,"r2",3,3.129,5,0,5,"69d2b8672541083658fc0f45"
276,9,"r2",7,2.823,5,0,5,"69d2b8672541083658fc0f45"
277,9,"r1",4,2.849,5,1,4,"69d2b8672541083658fc0f45"
278,9,"r1",4,2.86,5,1,4,"69d2b8672541083658fc0f45"
279,9,"r1",4,2.715,5,1,4,"69d2b8672541083658fc0f45"
280,9,"r1",2,1.561,5,1,2,"69d2b8672541083658fc0f45"
281,9,"r1",6,3.414,5,1,6,"69d2b8672541083658fc0f45"
282,9,"r2",8,2.1,5,0,5,"69d2b8672541083658fc0f45"
283,9,"r2",7,3.48,5,0,5,"69d2b8672541083658fc0f45"
284,9,"r2",8,1.99,5,0,5,"69d2b8672541083658fc0f45"
285,9,"r1",6,2.644,5,1,6,"69d2b8672541083658fc0f45"
286,9,"r1",2,1.536,5,1,2,"69d2b8672541083658fc0f45"
287,9,"r1",2,1.501,5,1,2,"69d2b8672541083658fc0f45"
288,9,"r2",3,3.03,5,0,5,"69d2b8672541083658fc0f45"
289,9,"r1",6,1.439,5,1,6,"69d2b8672541083658fc0f45"
290,9,"r2",8,1.661,5,0,5,"69d2b8672541083658fc0f45"
291,9,"r1",3,1.644,5,1,3,"69d2b8672541083658fc0f45"
292,9,"r1",3,2.088,5,1,3,"69d2b8672541083658fc0f45"
293,9,"r1",7,1.724,5,1,7,"69d2b8672541083658fc0f45"
294,9,"r1",4,0.997,5,1,4,"69d2b8672541083658fc0f45"
295,9,"r2",6,2.19,5,0,5,"69d2b8672541083658fc0f45"
296,9,"r1",4,0.98,5,1,4,"69d2b8672541083658fc0f45"
297,9,"r1",8,2.625,5,1,8,"69d2b8672541083658fc0f45"
298,9,"r2",3,2.111,5,0,5,"69d2b8672541083658fc0f45"
299,9,"r1",6,1.749,5,1,6,"69d2b8672541083658fc0f45"
300,9,"r2",7,1.242,5,0,5,"69d2b8672541083658fc0f45"
301,9,"r1",3,0.984,5,1,3,"69d2b8672541083658fc0f45"
302,9,"r1",2,1.048,5,1,2,"69d2b8672541083658fc0f45"
303,9,"r1",7,1.039,5,1,7,"69d2b8672541083658fc0f45"
304,9,"r2",8,1.21,5,0,5,"69d2b8672541083658fc0f45"
305,9,"r1",4,0.923,5,1,4,"69d2b8672541083658fc0f45"
306,9,"r1",6,2.279,5,1,6,"69d2b8672541083658fc0f45"
307,9,"r2",2,3.165,5,0,5,"69d2b8672541083658fc0f45"
308,9,"r2",8,1.643,5,0,5,"69d2b8672541083658fc0f45"
309,9,"r1",3,3.306,5,1,3,"69d2b8672541083658fc0f45"
310,9,"r2",7,2.639,5,0,5,"69d2b8672541083658fc0f45"
311,9,"r1",6,1.639,5,1,6,"69d2b8672541083658fc0f45"
312,9,"r1",3,1.555,5,1,3,"69d2b8672541083658fc0f45"
313,9,"r2",7,1.864,5,0,5,"69d2b8672541083658fc0f45"
314,9,"r2",7,1.208,5,0,5,"69d2b8672541083658fc0f45"
315,9,"r1",6,1.685,5,1,6,"69d2b8672541083658fc0f45"
316,9,"r2",7,1.108,5,0,5,"69d2b8672541083658fc0f45"
317,9,"r1",3,1.414,5,1,3,"69d2b8672541083658fc0f45"
318,9,"r1",6,1.226,5,1,6,"69d2b8672541083658fc0f45"
319,9,"r2",3,2.173,5,0,5,"69d2b8672541083658fc0f45"
320,9,"r1",2,0.619,5,1,2,"69d2b8672541083658fc0f45"
321,9,"r1",4,0.864,5,1,4,"69d2b8672541083658fc0f45"
322,9,"r1",4,0.892,5,1,4,"69d2b8672541083658fc0f45"
323,9,"r2",8,2.248,5,0,5,"69d2b8672541083658fc0f45"
324,9,"r2",8,1.732,5,0,5,"69d2b8672541083658fc0f45"
325,9,"r2",8,1.359,5,0,5,"69d2b8672541083658fc0f45"
326,9,"r1",2,2.638,5,1,2,"69d2b8672541083658fc0f45"
327,9,"r1",4,1.16,5,1,4,"69d2b8672541083658fc0f45"
328,9,"r2",7,1.931,5,0,5,"69d2b8672541083658fc0f45"
329,9,"r2",8,1.686,5,0,5,"69d2b8672541083658fc0f45"
330,9,"r1",6,0.916,5,1,6,"69d2b8672541083658fc0f45"
331,9,"r1",6,1.488,5,1,6,"69d2b8672541083658fc0f45"
332,9,"r1",3,1.624,5,1,3,"69d2b8672541083658fc0f45"
333,9,"r2",7,2.307,5,0,5,"69d2b8672541083658fc0f45"
334,9,"r1",4,1.638,5,1,4,"69d2b8672541083658fc0f45"
335,9,"r1",2,1.315,5,1,2,"69d2b8672541083658fc0f45"
336,9,"r2",8,1.736,5,0,5,"69d2b8672541083658fc0f45"
337,9,"r2",4,1.762,5,0,5,"69d2b8672541083658fc0f45"
338,9,"r1",2,1.52,5,1,2,"69d2b8672541083658fc0f45"
339,9,"r2",8,1.764,5,0,5,"69d2b8672541083658fc0f45"
340,9,"r1",3,1.566,5,1,3,"69d2b8672541083658fc0f45"
341,9,"r1",2,0.935,5,1,2,"69d2b8672541083658fc0f45"
342,9,"r2",6,2.215,5,0,5,"69d2b8672541083658fc0f45"
343,9,"r1",4,1.774,5,1,4,"69d2b8672541083658fc0f45"
344,9,"r2",7,1.752,5,0,5,"69d2b8672541083658fc0f45"
345,9,"r1",7,1.673,5,1,7,"69d2b8672541083658fc0f45"
346,9,"r1",2,3.82,5,1,2,"69d2b8672541083658fc0f45"
347,9,"r2",4,3.002,5,0,5,"69d2b8672541083658fc0f45"
348,9,"r2",3,2.61,5,0,5,"69d2b8672541083658fc0f45"
349,9,"r2",2,2.488,5,0,5,"69d2b8672541083658fc0f45"
350,9,"r2",8,2.229,5,0,5,"69d2b8672541083658fc0f45"
351,9,"r1",7,1.74,5,1,7,"69d2b8672541083658fc0f45"
352,9,"r2",6,1.768,5,0,5,"69d2b8672541083658fc0f45"
353,9,"r1",3,1.823,5,1,3,"69d2b8672541083658fc0f45"
354,9,"r1",4,2.033,5,1,4,"69d2b8672541083658fc0f45"
355,9,"r1",4,1.683,5,1,4,"69d2b8672541083658fc0f45"
356,9,"r1",3,1.65,5,1,3,"69d2b8672541083658fc0f45"
357,9,"r2",6,2.525,5,0,5,"69d2b8672541083658fc0f45"
358,9,"r1",2,1.724,5,1,2,"69d2b8672541083658fc0f45"
359,9,"r2",8,1.969,5,0,5,"69d2b8672541083658fc0f45"
360,9,"r1",7,1.758,5,1,7,"69d2b8672541083658fc0f45"
361,9,"r2",8,1.763,5,0,5,"69d2b8672541083658fc0f45"
362,9,"r1",4,1.47,5,1,4,"69d2b8672541083658fc0f45"
363,9,"r2",8,3.109,5,0,5,"69d2b8672541083658fc0f45"
364,9,"r2",7,2.601,5,0,5,"69d2b8672541083658fc0f45"
365,9,"r2",3,1.644,5,0,5,"69d2b8672541083658fc0f45"
366,9,"r2",3,3.341,5,0,5,"69d2b8672541083658fc0f45"
367,9,"r2",3,1.999,5,0,5,"69d2b8672541083658fc0f45"
