"","queryParams_PROLIFIC_PID","block","category","cr","valence","image_name","response","response_time"
"845","69e142b895d9393cd23ec58d","1","Landscapes","z",4,"landscapes_070_h_optimized","m",1836
"846","69e142b895d9393cd23ec58d","1","Animals","m",8,"animals_166_v_optimized","m",1772
"847","69e142b895d9393cd23ec58d","2","Animals","z",2,"animals_077_h_optimized","z",1986
"848","69e142b895d9393cd23ec58d","2","Animals","z",4,"animals_073_h_optimized","z",3273
"849","69e142b895d9393cd23ec58d","2","Animals","z",3,"animals_037_h_optimized","z",1797
"850","69e142b895d9393cd23ec58d","2","Objects","z",3,"objects_004_h_optimized","m",2889
"851","69e142b895d9393cd23ec58d","2","Animals","m",8,"animals_156_h_optimized","z",10670
"852","69e142b895d9393cd23ec58d","2","Objects","m",7,"objects_291_h_optimized","z",2355
"853","69e142b895d9393cd23ec58d","2","Faces","m",7,"faces_242_h_optimized","m",2751
"854","69e142b895d9393cd23ec58d","2","Faces","z",2,"faces_366_h_optimized","z",3263
"855","69e142b895d9393cd23ec58d","2","Landscapes","z",3,"landscapes_007_h_optimized","m",3814
"856","69e142b895d9393cd23ec58d","2","Objects","z",4,"objects_318_h_optimized","m",1680
"857","69e142b895d9393cd23ec58d","2","Objects","m",6,"objects_061_h_optimized","m",3367
"858","69e142b895d9393cd23ec58d","2","Landscapes","m",8,"landscapes_096_h_optimized","m",1977
"859","69e142b895d9393cd23ec58d","2","People","m",8,"people_172_v_optimized","m",1965
"860","69e142b895d9393cd23ec58d","2","Objects","m",6,"objects_309_h_optimized","m",1218
"861","69e142b895d9393cd23ec58d","2","Faces","m",6,"faces_020_h_optimized","z",2166
"862","69e142b895d9393cd23ec58d","2","Objects","m",7,"objects_052_h_optimized","m",4396
"863","69e142b895d9393cd23ec58d","2","Objects","z",4,"objects_116_v_optimized","m",35811
"864","69e142b895d9393cd23ec58d","2","Objects","z",2,"objects_125_h_optimized","z",1961
"865","69e142b895d9393cd23ec58d","3","Objects","z",4,"objects_017_v_optimized","z",1859
"866","69e142b895d9393cd23ec58d","3","Objects","m",7,"objects_272_h_optimized","m",2399
"867","69e142b895d9393cd23ec58d","3","Faces","m",6,"faces_040_h_optimized","z",1289
"868","69e142b895d9393cd23ec58d","3","Faces","m",7,"faces_243_v_optimized","z",1289
"869","69e142b895d9393cd23ec58d","3","Faces","z",3,"faces_003_h_optimized","z",1621
"870","69e142b895d9393cd23ec58d","3","Objects","z",3,"objects_001_h_optimized","z",1579
"871","69e142b895d9393cd23ec58d","3","Landscapes","m",8,"landscapes_141_h_optimized","m",2431
"872","69e142b895d9393cd23ec58d","3","Faces","z",4,"faces_279_h_optimized","m",1999
"873","69e142b895d9393cd23ec58d","3","Objects","z",4,"objects_287_h_optimized","z",1596
"874","69e142b895d9393cd23ec58d","3","People","m",7,"people_180_h_optimized","m",1821
"875","69e142b895d9393cd23ec58d","3","Faces","m",8,"faces_002_v_optimized","z",1358
"876","69e142b895d9393cd23ec58d","3","People","z",2,"people_246__optimized","z",1060
"877","69e142b895d9393cd23ec58d","3","Faces","z",2,"faces_367_h_optimized","z",1036
"878","69e142b895d9393cd23ec58d","3","Objects","m",6,"objects_297_h_optimized","m",1486
"879","69e142b895d9393cd23ec58d","3","Animals","z",2,"animals_074_h_optimized","z",989
"880","69e142b895d9393cd23ec58d","3","Objects","z",3,"objects_157_h_optimized","z",1250
"881","69e142b895d9393cd23ec58d","3","People","m",6,"people_138_h_optimized","z",1002
"882","69e142b895d9393cd23ec58d","4","Faces","m",6,"faces_045_h_optimized","m",1752
"883","69e142b895d9393cd23ec58d","4","Faces","z",4,"faces_280_h_optimized","z",2621
"884","69e142b895d9393cd23ec58d","4","People","m",6,"people_163_v_optimized","z",2133
"885","69e142b895d9393cd23ec58d","4","Objects","z",4,"objects_242_h_optimized","m",1790
"886","69e142b895d9393cd23ec58d","4","Objects","z",3,"objects_154_h_optimized","z",1196
"887","69e142b895d9393cd23ec58d","4","Animals","z",2,"animals_054_h_optimized","z",1959
"888","69e142b895d9393cd23ec58d","4","Objects","m",8,"objects_326_h_optimized","z",845
"889","69e142b895d9393cd23ec58d","4","Faces","m",8,"faces_089_h_optimized","z",1344
"890","69e142b895d9393cd23ec58d","4","Objects","m",7,"objects_270_h_optimized","m",963
"891","69e142b895d9393cd23ec58d","4","People","m",7,"people_173_h_optimized","m",1129
"892","69e142b895d9393cd23ec58d","4","Faces","z",3,"faces_007_h_optimized","m",952
"893","69e142b895d9393cd23ec58d","4","Faces","m",7,"faces_325_v_optimized","m",1822
"894","69e142b895d9393cd23ec58d","4","People","z",4,"people_080_h_optimized","z",1390
"895","69e142b895d9393cd23ec58d","4","People","z",2,"people_220_h_optimized","z",1246
"896","69e142b895d9393cd23ec58d","4","Objects","m",6,"objects_294_h_optimized","m",1415
"897","69e142b895d9393cd23ec58d","4","Objects","z",3,"objects_011_h_optimized","z",3781
"898","69e142b895d9393cd23ec58d","4","Faces","z",2,"faces_159_h_optimized","z",1420
"899","69e142b895d9393cd23ec58d","5","Objects","m",8,"objects_327_h_optimized","z",1073
"900","69e142b895d9393cd23ec58d","5","Objects","m",7,"objects_254_h_optimized","m",990
"901","69e142b895d9393cd23ec58d","5","Faces","m",6,"faces_062_v_optimized","z",1142
"902","69e142b895d9393cd23ec58d","5","Objects","z",4,"objects_235_h_optimized","m",1189
"903","69e142b895d9393cd23ec58d","5","Faces","m",8,"faces_109_v_optimized","m",1607
"904","69e142b895d9393cd23ec58d","5","Objects","m",6,"objects_250_h_optimized","z",1914
"905","69e142b895d9393cd23ec58d","5","Faces","z",2,"faces_143_v_optimized","z",1584
"906","69e142b895d9393cd23ec58d","5","Animals","z",2,"animals_071_h_optimized","z",1763
"907","69e142b895d9393cd23ec58d","5","Objects","z",3,"objects_144_h_optimized","z",1193
"908","69e142b895d9393cd23ec58d","5","Animals","m",8,"animals_220_h_optimized","m",1845
"909","69e142b895d9393cd23ec58d","5","People","m",6,"people_248_h_optimized","z",953
"910","69e142b895d9393cd23ec58d","5","Faces","z",4,"faces_037_h_optimized","z",1964
"911","69e142b895d9393cd23ec58d","5","Faces","z",3,"faces_146_h_optimized","z",1384
"912","69e142b895d9393cd23ec58d","5","Faces","m",7,"faces_330_v_optimized","z",1067
"913","69e142b895d9393cd23ec58d","5","People","z",4,"people_073_v_optimized","z",1508
"914","69e142b895d9393cd23ec58d","5","People","z",3,"people_133_h_optimized","m",1230
"915","69e142b895d9393cd23ec58d","5","People","z",2,"people_211_v_optimized","z",925
"916","69e142b895d9393cd23ec58d","6","Animals","m",6,"animals_150_h_optimized","z",3640
"917","69e142b895d9393cd23ec58d","6","Landscapes","m",6,"landscapes_069_v_optimized","z",1330
"918","69e142b895d9393cd23ec58d","6","Objects","z",4,"objects_236_h_optimized","z",1095
"919","69e142b895d9393cd23ec58d","6","Animals","m",8,"animals_201_h_optimized","m",1693
"920","69e142b895d9393cd23ec58d","6","People","z",3,"people_082_h_optimized","z",1487
"921","69e142b895d9393cd23ec58d","6","Objects","m",8,"objects_084_v_optimized","m",1188
"922","69e142b895d9393cd23ec58d","6","Objects","m",7,"objects_171_h_optimized","z",1644
"923","69e142b895d9393cd23ec58d","6","Faces","z",3,"faces_291_h_optimized","z",2552
"924","69e142b895d9393cd23ec58d","6","People","z",2,"people_205_v_optimized","z",1684
"925","69e142b895d9393cd23ec58d","6","Faces","z",2,"faces_145_v_optimized","z",1370
"926","69e142b895d9393cd23ec58d","6","Objects","m",6,"objects_203_v_optimized","z",964
"927","69e142b895d9393cd23ec58d","6","Faces","m",7,"faces_347_h_optimized","z",5025
"928","69e142b895d9393cd23ec58d","6","Animals","m",7,"animals_169_h_optimized","m",1485
"929","69e142b895d9393cd23ec58d","6","Faces","z",4,"faces_014_h_optimized","z",1961
"930","69e142b895d9393cd23ec58d","6","Objects","z",3,"objects_132_h_optimized","z",4076
"931","69e142b895d9393cd23ec58d","6","Faces","z",2,"faces_010_h_optimized","z",11725
"932","69e142b895d9393cd23ec58d","6","Landscapes","m",8,"landscapes_168_h_optimized","z",1028
"933","69e142b895d9393cd23ec58d","7","Objects","z",3,"objects_121_v_optimized","z",1639
"934","69e142b895d9393cd23ec58d","7","Animals","m",6,"animals_144_h_optimized","z",1190
"935","69e142b895d9393cd23ec58d","7","Landscapes","m",8,"landscapes_165_h_optimized","m",1240
"936","69e142b895d9393cd23ec58d","7","Objects","z",4,"objects_215_v_optimized","m",1386
"937","69e142b895d9393cd23ec58d","7","Objects","m",8,"objects_077_h_optimized","m",2956
"938","69e142b895d9393cd23ec58d","7","Objects","m",7,"objects_100_v_optimized","m",1404
"939","69e142b895d9393cd23ec58d","7","Faces","z",4,"faces_015_h_optimized","z",1386
"940","69e142b895d9393cd23ec58d","7","Faces","z",3,"faces_302_h_optimized","z",1750
"941","69e142b895d9393cd23ec58d","7","Animals","m",8,"animals_184_h_optimized","m",1161
"942","69e142b895d9393cd23ec58d","7","Landscapes","m",7,"landscapes_059_v_optimized","z",1290
"943","69e142b895d9393cd23ec58d","7","Faces","z",2,"faces_371_v_optimized","z",1926
"944","69e142b895d9393cd23ec58d","7","Faces","z",2,"faces_149_v_optimized","z",1264
"945","69e142b895d9393cd23ec58d","7","Animals","m",7,"animals_170_h_optimized","m",2687
"946","69e142b895d9393cd23ec58d","7","Landscapes","m",6,"landscapes_042_h_optimized","z",1023
"947","69e142b895d9393cd23ec58d","7","Animals","z",3,"animals_045_h_optimized","m",1600
"948","69e142b895d9393cd23ec58d","7","Animals","z",4,"animals_036_h_optimized","z",864
"949","69e142b895d9393cd23ec58d","7","Objects","m",6,"objects_198_h_optimized","m",1110
"950","69e142b895d9393cd23ec58d","8","People","m",8,"people_110_h_optimized","m",1658
"951","69e142b895d9393cd23ec58d","8","Animals","m",7,"animals_206_h_optimized","m",1095
"952","69e142b895d9393cd23ec58d","8","Animals","z",4,"animals_052__optimized","m",1086
"953","69e142b895d9393cd23ec58d","8","Objects","z",2,"objects_149_h_optimized","m",2286
"954","69e142b895d9393cd23ec58d","8","Objects","z",4,"objects_156_v_optimized","m",3350
"955","69e142b895d9393cd23ec58d","8","Faces","z",2,"faces_364_v_optimized","z",2901
"956","69e142b895d9393cd23ec58d","8","Animals","m",8,"animals_177_h_optimized","z",1206
"957","69e142b895d9393cd23ec58d","8","Objects","m",7,"objects_075_h_optimized","z",746
"958","69e142b895d9393cd23ec58d","8","Landscapes","m",8,"landscapes_123_h_optimized","z",1079
"959","69e142b895d9393cd23ec58d","8","Animals","m",6,"animals_119_h_optimized","z",1753
"960","69e142b895d9393cd23ec58d","8","Landscapes","m",7,"landscapes_143_h_optimized","m",2889
"961","69e142b895d9393cd23ec58d","8","Landscapes","z",4,"landscapes_074_h_optimized","z",1958
"962","69e142b895d9393cd23ec58d","8","Landscapes","m",6,"landscapes_055_h_optimized","z",713
"963","69e142b895d9393cd23ec58d","8","Animals","z",3,"animals_060_h_optimized","z",1047
"964","69e142b895d9393cd23ec58d","8","Landscapes","z",3,"landscapes_004_h_optimized","z",1231
"965","69e142b895d9393cd23ec58d","8","Objects","z",3,"objects_022_h_optimized","z",1448
"966","69e142b895d9393cd23ec58d","8","Objects","m",6,"objects_201_v_optimized","z",1085
"967","69e3fcb057c5f6b0cb34a3c0","1","Landscapes","z",3,"landscapes_118_v_optimized","z",1368
"968","69e3fcb057c5f6b0cb34a3c0","1","Animals","z",4,"animals_065_h_optimized","z",20639
"969","69e3fcb057c5f6b0cb34a3c0","1","Animals","m",8,"animals_166_v_optimized","m",2986
"970","69e3fcb057c5f6b0cb34a3c0","1","People","m",8,"people_113_h_optimized","m",2840
"971","69e3fcb057c5f6b0cb34a3c0","1","Animals","m",6,"animals_055_h_optimized","m",2565
"972","69e3fcb057c5f6b0cb34a3c0","1","Objects","m",7,"objects_323_h_optimized","m",1986
"973","69e3fcb057c5f6b0cb34a3c0","1","Objects","z",2,"objects_139_h_optimized","z",3294
"974","69e3fcb057c5f6b0cb34a3c0","1","Landscapes","z",4,"landscapes_070_h_optimized","m",4234
"975","69e3fcb057c5f6b0cb34a3c0","1","Landscapes","m",8,"landscapes_116_v_optimized","m",1440
"976","69e3fcb057c5f6b0cb34a3c0","1","Animals","z",3,"animals_038_h_optimized","z",3537
"977","69e3fcb057c5f6b0cb34a3c0","1","Animals","z",2,"animals_078_h_optimized","z",1997
"978","69e3fcb057c5f6b0cb34a3c0","1","Animals","m",7,"animals_202_h_optimized","m",2053
"979","69e3fcb057c5f6b0cb34a3c0","1","Objects","m",6,"objects_193_v_optimized","m",4947
"980","69e3fcb057c5f6b0cb34a3c0","1","Faces","z",2,"faces_365_v_optimized","z",2297
"981","69e3fcb057c5f6b0cb34a3c0","1","Objects","z",3,"objects_007_h_optimized","z",3022
"982","69e3fcb057c5f6b0cb34a3c0","1","Objects","z",4,"objects_136_h_optimized","m",3510
"983","69e3fcb057c5f6b0cb34a3c0","1","Objects","m",7,"objects_063_v_optimized","m",2814
"984","69e3fcb057c5f6b0cb34a3c0","1","Objects","m",6,"objects_316_h_optimized","m",2804
"985","69e3fcb057c5f6b0cb34a3c0","2","Animals","m",8,"animals_156_h_optimized","m",1842
"986","69e3fcb057c5f6b0cb34a3c0","2","Objects","z",3,"objects_004_h_optimized","m",2555
"987","69e3fcb057c5f6b0cb34a3c0","2","Objects","z",2,"objects_125_h_optimized","z",2027
"988","69e3fcb057c5f6b0cb34a3c0","2","People","m",8,"people_172_v_optimized","m",1690
"989","69e3fcb057c5f6b0cb34a3c0","2","Objects","m",7,"objects_291_h_optimized","m",1325
"990","69e3fcb057c5f6b0cb34a3c0","2","Objects","z",4,"objects_318_h_optimized","m",1673
"991","69e3fcb057c5f6b0cb34a3c0","2","Objects","m",7,"objects_052_h_optimized","m",2167
"992","69e3fcb057c5f6b0cb34a3c0","2","Landscapes","m",8,"landscapes_096_h_optimized","m",2277
"993","69e3fcb057c5f6b0cb34a3c0","2","Animals","z",3,"animals_037_h_optimized","z",3357
"994","69e3fcb057c5f6b0cb34a3c0","2","Faces","z",2,"faces_366_h_optimized","z",2190
"995","69e3fcb057c5f6b0cb34a3c0","2","Landscapes","z",3,"landscapes_007_h_optimized","z",3463
"996","69e3fcb057c5f6b0cb34a3c0","2","Animals","z",2,"animals_077_h_optimized","z",3562
"997","69e3fcb057c5f6b0cb34a3c0","2","Objects","m",6,"objects_061_h_optimized","z",3086
"998","69e3fcb057c5f6b0cb34a3c0","2","Objects","m",6,"objects_309_h_optimized","m",2387
"999","69e3fcb057c5f6b0cb34a3c0","2","Objects","z",4,"objects_116_v_optimized","z",5350
"1000","69e3fcb057c5f6b0cb34a3c0","2","Faces","m",6,"faces_020_h_optimized","z",6373
"1001","69e3fcb057c5f6b0cb34a3c0","2","Animals","z",4,"animals_073_h_optimized","z",3989
"1002","69e3fcb057c5f6b0cb34a3c0","2","Faces","m",7,"faces_242_h_optimized","z",2096
"1003","69e3fcb057c5f6b0cb34a3c0","3","Objects","m",7,"objects_272_h_optimized","m",2185
"1004","69e3fcb057c5f6b0cb34a3c0","3","Faces","z",2,"faces_367_h_optimized","z",1253
"1005","69e3fcb057c5f6b0cb34a3c0","3","Faces","m",7,"faces_243_v_optimized","z",3819
"1006","69e3fcb057c5f6b0cb34a3c0","3","Objects","z",3,"objects_001_h_optimized","z",2484
"1007","69e3fcb057c5f6b0cb34a3c0","3","Faces","m",6,"faces_040_h_optimized","z",4874
"1008","69e3fcb057c5f6b0cb34a3c0","3","Faces","m",8,"faces_002_v_optimized","m",4166
"1009","69e3fcb057c5f6b0cb34a3c0","3","Objects","z",4,"objects_017_v_optimized","z",1646
"1010","69e3fcb057c5f6b0cb34a3c0","3","People","m",6,"people_138_h_optimized","m",2920
"1011","69e3fcb057c5f6b0cb34a3c0","3","People","z",2,"people_246__optimized","z",5400
"1012","69e3fcb057c5f6b0cb34a3c0","3","Objects","m",6,"objects_297_h_optimized","m",1419
"1013","69e3fcb057c5f6b0cb34a3c0","3","Objects","z",4,"objects_287_h_optimized","z",2323
"1014","69e3fcb057c5f6b0cb34a3c0","3","People","m",7,"people_180_h_optimized","m",3026
"1015","69e3fcb057c5f6b0cb34a3c0","3","Objects","z",3,"objects_157_h_optimized","z",1899
"1016","69e3fcb057c5f6b0cb34a3c0","3","Faces","z",3,"faces_003_h_optimized","z",2735
"1017","69e3fcb057c5f6b0cb34a3c0","3","Landscapes","m",8,"landscapes_141_h_optimized","m",2187
"1018","69e3fcb057c5f6b0cb34a3c0","3","Animals","z",2,"animals_074_h_optimized","z",2104
"1019","69e3fcb057c5f6b0cb34a3c0","3","Faces","z",4,"faces_279_h_optimized","z",2728
"1020","69e3fcb057c5f6b0cb34a3c0","4","Objects","m",6,"objects_294_h_optimized","m",1536
"1021","69e3fcb057c5f6b0cb34a3c0","4","Objects","m",8,"objects_326_h_optimized","m",2757
"1022","69e3fcb057c5f6b0cb34a3c0","4","Faces","z",2,"faces_159_h_optimized","z",9317
"1023","69e3fcb057c5f6b0cb34a3c0","4","Faces","m",7,"faces_325_v_optimized","z",4471
"1024","69e3fcb057c5f6b0cb34a3c0","4","Faces","m",8,"faces_089_h_optimized","m",3266
"1025","69e3fcb057c5f6b0cb34a3c0","4","Faces","z",4,"faces_280_h_optimized","z",9898
"1026","69e3fcb057c5f6b0cb34a3c0","4","Faces","z",3,"faces_007_h_optimized","z",5706
"1027","69e3fcb057c5f6b0cb34a3c0","4","Objects","z",3,"objects_154_h_optimized","z",4937
"1028","69e3fcb057c5f6b0cb34a3c0","4","People","m",7,"people_173_h_optimized","m",3191
"1029","69e3fcb057c5f6b0cb34a3c0","4","Objects","m",7,"objects_270_h_optimized","m",4203
"1030","69e3fcb057c5f6b0cb34a3c0","4","Animals","z",2,"animals_054_h_optimized","m",2775
"1031","69e3fcb057c5f6b0cb34a3c0","4","People","m",6,"people_163_v_optimized","z",2754
"1032","69e3fcb057c5f6b0cb34a3c0","4","Objects","z",4,"objects_242_h_optimized","m",1863
"1033","69e3fcb057c5f6b0cb34a3c0","4","People","z",4,"people_080_h_optimized","z",2888
"1034","69e3fcb057c5f6b0cb34a3c0","4","Faces","m",6,"faces_045_h_optimized","m",2623
"1035","69e3fcb057c5f6b0cb34a3c0","4","People","z",2,"people_220_h_optimized","z",8735
"1036","69e3fcb057c5f6b0cb34a3c0","4","Objects","z",3,"objects_011_h_optimized","z",1918
"1037","69e3fcb057c5f6b0cb34a3c0","5","Objects","z",4,"objects_235_h_optimized","z",3043
"1038","69e3fcb057c5f6b0cb34a3c0","5","Animals","z",2,"animals_071_h_optimized","z",793
"1039","69e3fcb057c5f6b0cb34a3c0","5","Objects","m",7,"objects_254_h_optimized","m",1032
"1040","69e3fcb057c5f6b0cb34a3c0","5","Faces","m",7,"faces_330_v_optimized","m",1335
"1041","69e3fcb057c5f6b0cb34a3c0","5","Faces","z",2,"faces_143_v_optimized","z",1412
"1042","69e3fcb057c5f6b0cb34a3c0","5","People","z",4,"people_073_v_optimized","z",1976
"1043","69e3fcb057c5f6b0cb34a3c0","5","Objects","m",6,"objects_250_h_optimized","m",1268
"1044","69e3fcb057c5f6b0cb34a3c0","5","Objects","m",8,"objects_327_h_optimized","m",1626
"1045","69e3fcb057c5f6b0cb34a3c0","5","Faces","m",6,"faces_062_v_optimized","z",2546
"1046","69e3fcb057c5f6b0cb34a3c0","5","Faces","m",8,"faces_109_v_optimized","m",2181
"1047","69e3fcb057c5f6b0cb34a3c0","5","Animals","m",8,"animals_220_h_optimized","m",1800
"1048","69e3fcb057c5f6b0cb34a3c0","5","People","z",2,"people_211_v_optimized","z",1344
"1049","69e3fcb057c5f6b0cb34a3c0","5","Faces","z",4,"faces_037_h_optimized","m",2625
"1050","69e3fcb057c5f6b0cb34a3c0","5","Faces","z",3,"faces_146_h_optimized","m",2407
"1051","69e3fcb057c5f6b0cb34a3c0","5","People","z",3,"people_133_h_optimized","m",2050
"1052","69e3fcb057c5f6b0cb34a3c0","5","People","m",6,"people_248_h_optimized","m",1333
"1053","69e3fcb057c5f6b0cb34a3c0","5","Objects","z",3,"objects_144_h_optimized","m",1196
